VideoID,UserID,UserName,VideoName,VideoDescription,FName,LName,TimeDateStamp
556,7132,UserNumber7132learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Tahirah,Logan,8/15/2017
582,5036,UserNumber5036learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Jack,Prock,8/15/2017
582,5036,UserNumber5036learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Jack,Prock,8/15/2017
595,7132,UserNumber7132learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Tahirah,Logan,8/15/2017
582,5328,UserNumber5328learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Larry,Carrillo,8/15/2017
582,5328,UserNumber5328learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Larry,Carrillo,8/15/2017
583,5328,UserNumber5328learning,Create new documents and folders in OneDrive,"Learn about creating documents via the browser and then using them with your familiar tools on the Desktop",Larry,Carrillo,8/15/2017
556,5328,UserNumber5328learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Larry,Carrillo,8/15/2017
556,7013,UserNumber7013learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Hurst,8/15/2017
556,4841,UserNumber4841learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Ladd,Hoffman,8/15/2017
556,5221,UserNumber5221learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jack,Doss,8/15/2017
586,5333,UserNumber5333learning,Move your files to OneDrive,"Learn about using OneDrive as your new ""server"" so you can access it via the browser anytime and anywhere",Pamela,Aldridge,8/15/2017
556,5004,UserNumber5004learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Stacy,Allen,8/16/2017
556,5842,UserNumber5842learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Charles,Altstatt,8/17/2017
556,5005,UserNumber5005learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Tony,Cummings,8/18/2017
556,7082,UserNumber7082learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Ken,Green,8/18/2017
556,7082,UserNumber7082learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Ken,Green,8/18/2017
556,5004,UserNumber5004learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Stacy,Allen,8/18/2017
582,7331,UserNumber7331learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Sharon,McVey,8/21/2017
556,7331,UserNumber7331learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sharon,McVey,8/21/2017
556,7309,UserNumber7309learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Darlene,Davis,8/21/2017
556,7326,UserNumber7326learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Pam,Johnson,8/21/2017
564,7326,UserNumber7326learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Pam,Johnson,8/21/2017
562,7326,UserNumber7326learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Pam,Johnson,8/21/2017
565,7326,UserNumber7326learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Pam,Johnson,8/21/2017
559,7326,UserNumber7326learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Pam,Johnson,8/21/2017
558,7326,UserNumber7326learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Pam,Johnson,8/21/2017
582,7307,UserNumber7307learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Paul,Amos,8/21/2017
582,7301,UserNumber7301learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Elaine,Chen,8/21/2017
582,7280,UserNumber7280learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Robin,Linville,8/21/2017
586,7280,UserNumber7280learning,Move your files to OneDrive,"Learn about using OneDrive as your new ""server"" so you can access it via the browser anytime and anywhere",Robin,Linville,8/21/2017
556,8139,UserNumber8139learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Rane,Brubaker,8/21/2017
568,658,UserNumber658learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Don,Cunningham,8/21/2017
582,7010,UserNumber7010learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Brit,Williams,8/21/2017
582,7010,UserNumber7010learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Brit,Williams,8/21/2017
582,7335,UserNumber7335learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Keli,Sullivan,8/21/2017
582,7310,UserNumber7310learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Derrek,kalman,8/21/2017
582,7335,UserNumber7335learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Keli,Sullivan,8/21/2017
556,7033,UserNumber7033learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sally,Zinck,8/22/2017
556,8115,UserNumber8115learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Pamela,Fiddes,8/22/2017
565,8115,UserNumber8115learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Pamela,Fiddes,8/22/2017
562,8115,UserNumber8115learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Pamela,Fiddes,8/22/2017
